Request_ID,Created_At,Category,Status,Complaint_Text,Source,Resolution_Time_Hours
4706,03-02-2025 21:00,Water Leak,Resolved,Garbage not collected,Mobile App,0.35
4707,01-08-2025 01:00,Pothole,Open,Streetlight not working,Call Center,0.333333333
4708,26-03-2025 15:00,Noise,Open,Pothole near school,Mobile App,0.083333333
4709,21-12-2025 18:00,Garbage,Resolved,Pothole near school,Email,0.2
4710,04-09-2025 07:00,Water Leak,Resolved,Broken footpath,Email,-0.083333333
4711,21-04-2025 13:00,Pothole,Resolved,Water leakage on road,Email,-0.033333333
4712,20-05-2025 04:00,Graffiti,Resolved,Garbage not collected,Twitter,-0.016666667
4713,25-11-2025 04:00,Water Leak,In Progress,Streetlight not working,Email,-0.066666667
4714,17-02-2025 13:00,Water Leak,Resolved,Illegal parking,Email,0.366666667
4715,23-12-2025 14:00,Water Leak,Open,Streetlight not working,Mobile App,0.333333333
4716,01-05-2025 17:00,Streetlight,In Progress,Illegal parking,Mobile App,0.266666667
4717,18-06-2025 09:00,Pothole,In Progress,Noise from bar at night,Call Center,0.3
4718,26-03-2025 22:00,Pothole,Open,Water leakage on road,Call Center,0.1
4719,27-06-2025 22:00,Water Leak,In Progress,Water leakage on road,Email,0.083333333
4720,15-07-2025 03:00,Garbage,Open,Pothole near school,Email,0.366666667
4721,21-01-2025 14:00,Water Leak,In Progress,Streetlight not working,Call Center,0.25
4722,24-10-2025 12:00,Streetlight,In Progress,Broken footpath,Twitter,0.166666667
4723,16-03-2025 08:00,Noise,Open,Graffiti on wall,Email,-0.033333333
4724,27-05-2025 06:00,Streetlight,Open,Illegal parking,Email,0.016666667
4725,07-06-2025 18:00,Garbage,Open,Streetlight not working,Mobile App,0.383333333
4726,08-08-2025 10:00,Water Leak,Open,Garbage not collected,Mobile App,0.25
4727,15-08-2025 04:00,Pothole,Resolved,Broken footpath,Email,0.366666667
4728,06-10-2025 09:00,Graffiti,Resolved,Broken footpath,Twitter,0.3
4729,15-10-2025 05:00,Water Leak,Open,Noise from bar at night,Twitter,0.283333333
4730,14-07-2025 02:00,Garbage,Resolved,Streetlight not working,Call Center,0.25
4731,23-10-2025 02:00,Pothole,Open,Noise from bar at night,Twitter,0.116666667
4732,14-10-2025 05:00,Streetlight,Open,Broken footpath,Twitter,0.133333333
4733,13-11-2025 23:00,Noise,In Progress,Water leakage on road,Call Center,0.083333333
4734,16-11-2025 13:00,Noise,Open,Streetlight not working,Twitter,0.033333333
4735,17-09-2025 03:00,Water Leak,Open,Pothole near school,Call Center,-0.083333333
4736,08-07-2025 22:00,Streetlight,Open,Pothole near school,Mobile App,0.033333333
4737,07-09-2025 03:00,Graffiti,Open,Illegal parking,Call Center,0.216666667
4738,24-02-2025 16:00,Graffiti,In Progress,Pothole near school,Email,0.183333333
4739,04-05-2025 10:00,Garbage,Open,Garbage not collected,Twitter,0.05
4740,03-05-2025 10:00,Noise,In Progress,Overflowing garbage,Twitter,0.35
4741,14-05-2025 05:00,Streetlight,Open,Garbage not collected,Call Center,0.116666667
4742,09-08-2025 16:00,Water Leak,In Progress,Graffiti on wall,Email,0.266666667
4743,28-10-2025 04:00,Pothole,Resolved,Water leakage on road,Twitter,0.15
4744,27-08-2025 18:00,Water Leak,In Progress,Overflowing garbage,Mobile App,0.35
4745,06-01-2025 06:00,Water Leak,In Progress,Overflowing garbage,Call Center,0.116666667
4746,22-08-2025 10:00,Streetlight,Open,Overflowing garbage,Email,0.35
4747,19-02-2025 15:00,Noise,In Progress,Graffiti on wall,Call Center,0.033333333
4748,20-04-2025 23:00,Streetlight,In Progress,Overflowing garbage,Twitter,0.35
4749,26-02-2025 22:00,Pothole,Open,Broken footpath,Twitter,0.4
4750,26-09-2025 21:00,Streetlight,Resolved,Pothole near school,Twitter,0.333333333
4751,05-10-2025 23:00,Garbage,Resolved,Noise from bar at night,Call Center,0.1
4752,06-10-2025 11:00,Water Leak,Resolved,Illegal parking,Email,0.083333333
4753,09-07-2025 03:00,Noise,In Progress,Broken footpath,Call Center,0.233333333
4754,01-05-2025 07:00,Graffiti,Open,Graffiti on wall,Twitter,0.116666667
4755,20-06-2025 06:00,Pothole,Resolved,Illegal parking,Call Center,0.166666667
4756,05-04-2025 05:00,Graffiti,Resolved,Noise from bar at night,Mobile App,-0.066666667
4757,24-06-2025 04:00,Water Leak,Resolved,Streetlight not working,Email,0.0
4758,29-04-2025 09:00,Streetlight,Resolved,Illegal parking,Twitter,0.166666667
4759,09-09-2025 16:00,Graffiti,Open,Noise from bar at night,Call Center,0.2
4760,29-05-2025 08:00,Garbage,Resolved,Broken footpath,Mobile App,0.183333333
4761,18-07-2025 06:00,Streetlight,In Progress,Broken footpath,Twitter,0.15
4762,27-01-2025 02:00,Water Leak,In Progress,Water leakage on road,Call Center,0.016666667
4763,28-07-2025 22:00,Graffiti,Open,Water leakage on road,Twitter,0.133333333
4764,27-02-2025 07:00,Pothole,Resolved,Garbage not collected,Email,0.016666667
4765,19-02-2025 05:00,Graffiti,Resolved,Noise from bar at night,Twitter,0.0
4766,26-08-2025 20:00,Graffiti,In Progress,Illegal parking,Twitter,0.1
4767,21-01-2025 10:00,Noise,Open,Noise from bar at night,Email,-0.066666667
4768,05-06-2025 09:00,Graffiti,In Progress,Noise from bar at night,Call Center,0.25
4769,06-09-2025 22:00,Water Leak,Open,Graffiti on wall,Mobile App,-0.083333333
4770,28-05-2025 06:00,Pothole,Open,Graffiti on wall,Mobile App,0.2
4771,18-05-2025 08:00,Water Leak,Open,Broken footpath,Email,0.383333333
4772,22-03-2025 20:00,Garbage,In Progress,Garbage not collected,Twitter,0.366666667
4773,28-07-2025 22:00,Streetlight,Open,Noise from bar at night,Call Center,-0.016666667
4774,20-03-2025 10:00,Graffiti,In Progress,Illegal parking,Call Center,0.25
4775,24-07-2025 12:00,Noise,In Progress,Pothole near school,Email,0.016666667
4776,05-05-2025 11:00,Pothole,Resolved,Overflowing garbage,Call Center,0.15
4777,21-08-2025 17:00,Noise,In Progress,Overflowing garbage,Mobile App,0.25
4778,12-05-2025 15:00,Noise,In Progress,Pothole near school,Call Center,0.35
4779,08-07-2025 18:00,Noise,Resolved,Overflowing garbage,Twitter,0.0
4780,29-01-2025 09:00,Graffiti,Resolved,Pothole near school,Call Center,-0.066666667
4781,07-08-2025 22:00,Pothole,Resolved,Graffiti on wall,Email,0.25
4782,14-02-2025 17:00,Pothole,Open,Broken footpath,Email,0.3
4783,10-04-2025 11:00,Noise,Open,Broken footpath,Mobile App,0.183333333
4784,23-04-2025 05:00,Streetlight,Resolved,Graffiti on wall,Mobile App,0.35
4785,30-06-2025 20:00,Graffiti,Open,Streetlight not working,Mobile App,0.116666667
4786,31-03-2025 20:00,Graffiti,Resolved,Garbage not collected,Mobile App,0.116666667
4787,28-11-2025 22:00,Water Leak,Open,Pothole near school,Call Center,0.133333333
4788,18-04-2025 12:00,Graffiti,In Progress,Pothole near school,Call Center,0.333333333
4789,30-10-2025 09:00,Noise,Open,Overflowing garbage,Email,0.283333333
4790,31-03-2025 23:00,Garbage,Open,Water leakage on road,Email,0.033333333
4791,10-10-2025 04:00,Noise,In Progress,Streetlight not working,Mobile App,0.15
4792,09-03-2025 19:00,Pothole,Resolved,Streetlight not working,Call Center,0.083333333
4793,09-12-2025 11:00,Graffiti,Open,Overflowing garbage,Twitter,0.116666667
4794,23-10-2025 00:00,Graffiti,Open,Broken footpath,Mobile App,0.25
4795,24-03-2025 17:00,Water Leak,In Progress,Noise from bar at night,Mobile App,0.233333333
4796,20-12-2025 16:00,Garbage,In Progress,Streetlight not working,Call Center,-0.083333333
4797,01-04-2025 21:00,Graffiti,In Progress,Pothole near school,Twitter,0.316666667
4798,06-04-2025 16:00,Water Leak,In Progress,Garbage not collected,Mobile App,-0.066666667
4799,26-10-2025 12:00,Water Leak,Resolved,Water leakage on road,Twitter,0.083333333
4800,19-04-2025 05:00,Garbage,Open,Overflowing garbage,Email,0.133333333
4801,07-02-2025 13:00,Noise,Open,Illegal parking,Email,0.4
4802,10-09-2025 12:00,Noise,Open,Pothole near school,Mobile App,-0.016666667
4803,11-03-2025 21:00,Noise,Open,Water leakage on road,Call Center,0.016666667
4804,01-05-2025 01:00,Streetlight,Resolved,Graffiti on wall,Mobile App,0.3
4805,23-08-2025 06:00,Noise,Open,Garbage not collected,Call Center,0.166666667
4806,02-12-2025 12:00,Garbage,Resolved,Noise from bar at night,Twitter,0.4
4807,27-02-2025 10:00,Streetlight,Resolved,Noise from bar at night,Call Center,0.083333333
4808,22-02-2025 00:00,Noise,In Progress,Illegal parking,Call Center,0.333333333
4809,24-08-2025 10:00,Streetlight,In Progress,Illegal parking,Mobile App,0.15
4810,11-09-2025 07:00,Garbage,Open,Garbage not collected,Mobile App,-0.033333333
4811,21-10-2025 04:00,Noise,Resolved,Pothole near school,Email,0.066666667
4812,28-09-2025 07:00,Pothole,In Progress,Water leakage on road,Twitter,-0.083333333
4813,14-02-2025 02:00,Graffiti,Resolved,Garbage not collected,Email,0.016666667
4814,27-03-2025 08:00,Garbage,In Progress,Illegal parking,Twitter,0.1
4815,12-09-2025 19:00,Water Leak,Resolved,Streetlight not working,Email,0.383333333
4816,27-06-2025 00:00,Water Leak,Open,Noise from bar at night,Twitter,0.333333333
4817,14-04-2025 04:00,Garbage,Open,Pothole near school,Call Center,0.083333333
4818,11-07-2025 19:00,Water Leak,Resolved,Water leakage on road,Call Center,0.083333333
4819,29-05-2025 01:00,Garbage,In Progress,Water leakage on road,Email,0.316666667
4820,10-01-2025 04:00,Pothole,In Progress,Streetlight not working,Email,0.183333333
4821,20-07-2025 18:00,Garbage,Open,Streetlight not working,Email,0.4
4822,27-10-2025 16:00,Noise,Open,Broken footpath,Mobile App,-0.083333333
4823,12-07-2025 15:00,Noise,Open,Streetlight not working,Twitter,0.15
4824,03-11-2025 05:00,Streetlight,In Progress,Overflowing garbage,Email,0.283333333
4825,23-08-2025 02:00,Water Leak,In Progress,Garbage not collected,Mobile App,0.316666667
4826,28-10-2025 09:00,Graffiti,Open,Garbage not collected,Email,0.25
4827,10-07-2025 16:00,Water Leak,Resolved,Pothole near school,Mobile App,0.233333333
4828,19-03-2025 23:00,Garbage,In Progress,Pothole near school,Email,0.266666667
4829,26-11-2025 19:00,Graffiti,Open,Illegal parking,Call Center,0.316666667
4830,02-03-2025 22:00,Graffiti,Resolved,Streetlight not working,Mobile App,0.2
4831,19-08-2025 01:00,Water Leak,In Progress,Water leakage on road,Call Center,0.25
4832,22-12-2025 16:00,Graffiti,Resolved,Pothole near school,Mobile App,-0.033333333
4833,10-12-2025 04:00,Graffiti,Resolved,Overflowing garbage,Twitter,0.383333333
4834,22-11-2025 13:00,Noise,In Progress,Graffiti on wall,Twitter,0.216666667
4835,28-03-2025 04:00,Pothole,Open,Illegal parking,Mobile App,-0.016666667
4836,28-08-2025 17:00,Garbage,Resolved,Broken footpath,Email,0.133333333
4837,29-10-2025 13:00,Water Leak,Open,Streetlight not working,Mobile App,0.283333333
4838,20-10-2025 08:00,Noise,In Progress,Pothole near school,Twitter,0.116666667
4839,15-09-2025 23:00,Streetlight,Resolved,Garbage not collected,Twitter,0.35
4840,05-03-2025 02:00,Graffiti,Resolved,Broken footpath,Call Center,0.216666667
4841,19-04-2025 06:00,Graffiti,Resolved,Streetlight not working,Twitter,0.216666667
4842,11-02-2025 17:00,Water Leak,Resolved,Water leakage on road,Email,0.166666667
4843,13-02-2025 01:00,Pothole,Resolved,Streetlight not working,Call Center,0.4
4844,15-10-2025 11:00,Pothole,In Progress,Streetlight not working,Twitter,0.266666667
4845,19-12-2025 17:00,Water Leak,Resolved,Pothole near school,Mobile App,0.25
4846,30-07-2025 11:00,Water Leak,In Progress,Noise from bar at night,Mobile App,0.216666667
4847,06-07-2025 12:00,Noise,Open,Broken footpath,Twitter,-0.083333333
4848,20-01-2025 22:00,Water Leak,In Progress,Streetlight not working,Email,0.066666667
4849,22-01-2025 11:00,Streetlight,Resolved,Noise from bar at night,Mobile App,-0.066666667
4850,19-02-2025 15:00,Noise,Open,Water leakage on road,Call Center,0.15
4851,20-09-2025 09:00,Graffiti,In Progress,Pothole near school,Email,0.216666667
4852,12-01-2025 07:00,Graffiti,In Progress,Graffiti on wall,Call Center,-0.033333333
4853,14-12-2025 06:00,Graffiti,In Progress,Illegal parking,Call Center,0.25
4854,21-11-2025 02:00,Graffiti,Resolved,Broken footpath,Twitter,0.333333333
4855,08-09-2025 08:00,Garbage,Resolved,Streetlight not working,Call Center,0.4
4856,29-11-2025 19:00,Streetlight,In Progress,Garbage not collected,Mobile App,0.4
4857,19-05-2025 20:00,Noise,In Progress,Broken footpath,Email,0.316666667
4858,02-02-2025 19:00,Noise,Open,Noise from bar at night,Call Center,-0.033333333
4859,17-09-2025 06:00,Graffiti,Resolved,Streetlight not working,Twitter,0.1
4860,26-01-2025 22:00,Pothole,Resolved,Garbage not collected,Call Center,0.316666667
4861,10-06-2025 01:00,Noise,Open,Broken footpath,Mobile App,0.25
4862,03-06-2025 04:00,Streetlight,In Progress,Broken footpath,Email,0.383333333
4863,18-04-2025 04:00,Water Leak,In Progress,Graffiti on wall,Mobile App,0.216666667
4864,16-10-2025 03:00,Streetlight,Open,Noise from bar at night,Twitter,0.283333333
4865,29-07-2025 17:00,Graffiti,In Progress,Noise from bar at night,Call Center,0.3
4866,21-11-2025 12:00,Graffiti,In Progress,Graffiti on wall,Mobile App,0.05
4867,06-08-2025 06:00,Garbage,Open,Noise from bar at night,Twitter,0.316666667
4868,16-07-2025 08:00,Noise,Open,Streetlight not working,Twitter,0.266666667
4869,03-01-2025 18:00,Noise,Open,Overflowing garbage,Twitter,0.166666667
4870,10-11-2025 21:00,Noise,In Progress,Water leakage on road,Twitter,0.15
4871,12-07-2025 08:00,Graffiti,Open,Overflowing garbage,Email,0.05
4872,17-02-2025 12:00,Noise,In Progress,Garbage not collected,Twitter,0.216666667
4873,27-08-2025 18:00,Pothole,Resolved,Graffiti on wall,Twitter,0.2
4874,08-11-2025 01:00,Pothole,Resolved,Streetlight not working,Mobile App,0.25
4875,06-07-2025 07:00,Water Leak,Open,Pothole near school,Call Center,0.016666667
4876,20-05-2025 03:00,Noise,In Progress,Pothole near school,Twitter,0.35
4877,23-01-2025 20:00,Garbage,In Progress,Garbage not collected,Call Center,0.166666667
4878,16-11-2025 19:00,Water Leak,In Progress,Noise from bar at night,Email,0.15
4879,11-12-2025 08:00,Graffiti,Open,Broken footpath,Twitter,0.283333333
4880,09-01-2025 06:00,Noise,In Progress,Broken footpath,Mobile App,0.083333333
4881,24-01-2025 19:00,Pothole,In Progress,Overflowing garbage,Mobile App,0.0
4882,02-02-2025 22:00,Garbage,In Progress,Overflowing garbage,Call Center,-0.05
4883,18-02-2025 22:00,Water Leak,Resolved,Broken footpath,Email,0.133333333
4884,08-01-2025 10:00,Garbage,In Progress,Broken footpath,Email,0.0
4885,04-04-2025 12:00,Noise,Resolved,Noise from bar at night,Twitter,0.183333333
4886,20-06-2025 06:00,Streetlight,In Progress,Overflowing garbage,Call Center,0.216666667
4887,31-01-2025 14:00,Garbage,In Progress,Streetlight not working,Twitter,0.2
4888,17-09-2025 16:00,Garbage,In Progress,Water leakage on road,Email,0.233333333
4889,03-02-2025 06:00,Graffiti,Resolved,Graffiti on wall,Twitter,0.166666667
4890,13-11-2025 17:00,Pothole,In Progress,Pothole near school,Twitter,0.3
4891,27-04-2025 11:00,Noise,Open,Streetlight not working,Twitter,-0.05
4892,11-07-2025 04:00,Garbage,In Progress,Garbage not collected,Twitter,0.0
4893,01-11-2025 01:00,Noise,Resolved,Water leakage on road,Twitter,0.333333333
4894,09-05-2025 12:00,Pothole,Resolved,Streetlight not working,Mobile App,0.4
4895,31-01-2025 11:00,Graffiti,Open,Pothole near school,Mobile App,0.183333333
4896,17-02-2025 01:00,Noise,Open,Graffiti on wall,Twitter,0.233333333
4897,08-03-2025 21:00,Pothole,Open,Pothole near school,Email,-0.016666667
4898,03-05-2025 05:00,Pothole,Resolved,Pothole near school,Call Center,0.25
4899,21-12-2025 20:00,Water Leak,In Progress,Water leakage on road,Call Center,0.166666667
4900,31-07-2025 10:00,Graffiti,In Progress,Pothole near school,Email,0.183333333
4901,23-10-2025 19:00,Graffiti,Open,Graffiti on wall,Mobile App,0.166666667
4902,04-03-2025 02:00,Noise,Open,Illegal parking,Call Center,0.316666667
4903,07-02-2025 05:00,Streetlight,In Progress,Broken footpath,Email,0.25
4904,27-02-2025 22:00,Water Leak,Open,Streetlight not working,Twitter,0.05
4905,22-05-2025 05:00,Graffiti,In Progress,Pothole near school,Email,0.016666667
4906,26-06-2025 15:00,Pothole,In Progress,Broken footpath,Twitter,-0.016666667
4907,06-07-2025 15:00,Graffiti,In Progress,Pothole near school,Twitter,0.05
4908,05-04-2025 07:00,Streetlight,In Progress,Noise from bar at night,Twitter,0.25
4909,24-05-2025 00:00,Garbage,Resolved,Illegal parking,Twitter,0.066666667
4910,09-04-2025 19:00,Garbage,In Progress,Streetlight not working,Email,0.316666667
4911,29-06-2025 16:00,Graffiti,Open,Illegal parking,Call Center,0.25
4912,05-03-2025 03:00,Graffiti,Open,Noise from bar at night,Call Center,-0.083333333
4913,21-09-2025 14:00,Water Leak,Open,Illegal parking,Twitter,0.016666667
4914,23-10-2025 08:00,Graffiti,Open,Water leakage on road,Twitter,0.25
4915,21-08-2025 18:00,Streetlight,Resolved,Broken footpath,Call Center,-0.016666667
4916,02-05-2025 13:00,Graffiti,In Progress,Broken footpath,Email,0.0
4917,27-08-2025 19:00,Noise,In Progress,Pothole near school,Call Center,0.0
4918,17-11-2025 06:00,Streetlight,Open,Noise from bar at night,Twitter,0.283333333
4919,18-02-2025 15:00,Water Leak,Open,Garbage not collected,Call Center,0.366666667
4920,12-12-2025 22:00,Noise,Open,Graffiti on wall,Twitter,0.15
4921,01-08-2025 21:00,Noise,In Progress,Illegal parking,Email,0.033333333
4922,30-06-2025 07:00,Garbage,Resolved,Garbage not collected,Mobile App,-0.083333333
4923,31-08-2025 02:00,Streetlight,Resolved,Streetlight not working,Twitter,0.066666667
4924,02-06-2025 07:00,Noise,Resolved,Overflowing garbage,Call Center,0.35
4925,08-06-2025 01:00,Water Leak,Resolved,Graffiti on wall,Mobile App,-0.05
4926,08-10-2025 18:00,Garbage,Open,Pothole near school,Call Center,0.266666667
4927,07-03-2025 17:00,Noise,In Progress,Streetlight not working,Call Center,0.166666667
4928,03-04-2025 12:00,Streetlight,Open,Overflowing garbage,Call Center,-0.083333333
4929,12-02-2025 22:00,Garbage,Resolved,Noise from bar at night,Mobile App,0.166666667
4930,06-10-2025 19:00,Streetlight,Open,Graffiti on wall,Twitter,0.133333333
4931,16-06-2025 08:00,Streetlight,Resolved,Illegal parking,Mobile App,-0.016666667
4932,08-02-2025 01:00,Streetlight,In Progress,Overflowing garbage,Mobile App,0.166666667
4933,22-09-2025 22:00,Garbage,Resolved,Water leakage on road,Mobile App,0.25
4934,01-04-2025 21:00,Noise,Open,Illegal parking,Email,0.333333333
4935,14-05-2025 05:00,Graffiti,In Progress,Pothole near school,Email,0.316666667
4936,09-09-2025 16:00,Pothole,Resolved,Water leakage on road,Mobile App,0.083333333
4937,02-03-2025 22:00,Noise,Resolved,Pothole near school,Mobile App,0.2
4938,21-10-2025 05:00,Garbage,In Progress,Pothole near school,Twitter,0.016666667
4939,28-07-2025 02:00,Pothole,Open,Garbage not collected,Email,0.316666667
4940,10-08-2025 04:00,Pothole,In Progress,Noise from bar at night,Twitter,0.033333333
4941,17-09-2025 05:00,Pothole,Open,Water leakage on road,Call Center,0.183333333
4942,23-10-2025 10:00,Graffiti,Resolved,Illegal parking,Call Center,0.4
4943,20-11-2025 17:00,Water Leak,Resolved,Water leakage on road,Call Center,0.133333333
4944,29-01-2025 15:00,Garbage,In Progress,Pothole near school,Email,0.183333333
4945,14-07-2025 05:00,Graffiti,Resolved,Graffiti on wall,Call Center,0.1
