Request_ID,Created_At,Category,Status,Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude,Sentiment_Score,Delay_Minutes,Transit_Route_ID,Complaint_Text,Source,Sentiment_Label,Delay_Severity,NeedScore,Month,Quarter,Day_of_Week,Resolution_Time_Hours
5168,14-02-2025 11:00,Garbage,Resolved,19,Malleshwaram,119,13.02375419,77.51432117,-0.08,14,123,Overflowing garbage,Email,neutral,Slight Delay,31.01,2,Q1,Friday,0.233333333
5169,02-01-2025 02:00,Noise,Resolved,16,Indiranagar,57,13.09075117,77.55129764,-0.94,18,135,Pothole near school,Mobile App,negative,Slight Delay,88.12,1,Q1,Thursday,0.3
5170,17-10-2025 01:00,Garbage,Resolved,7,Koramangala,149,13.01265293,77.55523571,0.03,17,104,Pothole near school,Email,neutral,Slight Delay,32.14,10,Q4,Friday,0.283333333
5171,30-10-2025 16:00,Graffiti,Resolved,7,Indiranagar,133,12.93774354,77.59330202,0.48,6,183,Pothole near school,Mobile App,positive,On-Time,43.97,10,Q4,Thursday,0.1
5172,24-10-2025 14:00,Pothole,Open,16,HSR Layout,137,13.00898659,77.57659904,-0.1,3,119,Graffiti on wall,Call Center,neutral,On-Time,17.03,10,Q4,Friday,0.05
5173,23-01-2025 19:00,Graffiti,Resolved,6,Jayanagar,11,13.02210651,77.73024596,0.29,2,152,Garbage not collected,Twitter,positive,On-Time,27.06,1,Q1,Thursday,0.033333333
5174,11-08-2025 10:00,Noise,Open,18,Indiranagar,105,12.94926182,77.6662429,0.06,24,139,Illegal parking,Call Center,neutral,Heavy Delay,43.6,8,Q3,Monday,0.4
5175,11-05-2025 20:00,Water Leak,In Progress,1,BTM Layout,65,12.87599774,77.47442157,0.57,13,197,Illegal parking,Call Center,positive,Slight Delay,59.03,5,Q2,Sunday,0.216666667
5176,30-11-2025 04:00,Garbage,In Progress,1,Jayanagar,191,13.00166497,77.55798704,0.03,15,149,Water leakage on road,Call Center,neutral,Slight Delay,29.39,11,Q4,Sunday,0.25
5177,08-03-2025 06:00,Pothole,In Progress,14,Basavanagudi,26,13.0505352,77.48988879,-0.34,-3,173,Streetlight not working,Mobile App,negative,Early,23.16,3,Q1,Saturday,-0.05
5178,21-11-2025 00:00,Graffiti,Resolved,6,Basavanagudi,19,13.09939412,77.53380637,0.66,5,166,Overflowing garbage,Twitter,positive,On-Time,53.39,11,Q4,Friday,0.083333333
5179,25-07-2025 23:00,Noise,Resolved,6,Whitefield,16,12.90576458,77.7376679,-0.86,6,197,Overflowing garbage,Call Center,negative,On-Time,66.77,7,Q3,Friday,0.1
5180,21-11-2025 22:00,Graffiti,Resolved,4,Malleshwaram,56,13.02509724,77.66157906,-0.42,19,134,Graffiti on wall,Mobile App,negative,Slight Delay,58.3,11,Q4,Friday,0.316666667
5181,07-06-2025 23:00,Garbage,In Progress,12,Yelahanka,101,12.8570108,77.45235566,0.18,11,163,Broken footpath,Email,neutral,Slight Delay,32.87,6,Q2,Saturday,0.183333333
5182,26-02-2025 13:00,Garbage,In Progress,18,Jayanagar,114,13.09245632,77.54865839,0.71,1,136,Pothole near school,Call Center,positive,On-Time,50.88,2,Q1,Wednesday,0.016666667
5183,04-12-2025 04:00,Water Leak,In Progress,10,Marathahalli,68,12.85314112,77.58161052,-0.86,19,144,Streetlight not working,Mobile App,negative,Slight Delay,84.7,12,Q4,Thursday,0.316666667
5184,15-05-2025 09:00,Pothole,In Progress,3,Koramangala,78,12.93969874,77.63075043,-0.81,-3,137,Garbage not collected,Mobile App,negative,Early,51.36,5,Q2,Thursday,-0.05
5185,13-04-2025 12:00,Streetlight,Open,3,HSR Layout,30,12.86910069,77.59991811,-0.44,1,186,Pothole near school,Mobile App,negative,On-Time,34.68,4,Q2,Sunday,0.016666667
5186,24-04-2025 16:00,Graffiti,Open,8,Malleshwaram,7,13.00524199,77.47093183,-0.31,1,184,Broken footpath,Mobile App,negative,On-Time,26.88,4,Q2,Thursday,0.016666667
5187,08-10-2025 06:00,Garbage,Resolved,1,Malleshwaram,140,12.93487495,77.60466424,0.69,21,126,Broken footpath,Twitter,positive,Heavy Delay,77.26,10,Q4,Wednesday,0.35
5188,08-11-2025 17:00,Noise,Resolved,18,HSR Layout,152,13.03323598,77.48907778,0.92,8,164,Overflowing garbage,Email,positive,On-Time,73.13,11,Q4,Saturday,0.133333333
5189,25-09-2025 22:00,Graffiti,In Progress,15,Marathahalli,107,12.97159452,77.60575993,-0.97,-4,172,Streetlight not working,Mobile App,negative,Early,59.58,9,Q3,Thursday,-0.066666667
5190,10-05-2025 18:00,Water Leak,Open,20,Indiranagar,22,12.95485085,77.52382058,-0.97,10,102,Pothole near school,Call Center,negative,Slight Delay,78.89,5,Q2,Saturday,0.166666667
5191,26-01-2025 16:00,Water Leak,Open,17,Marathahalli,175,12.93712909,77.49325769,0.73,15,158,Overflowing garbage,Email,positive,Slight Delay,71.39,1,Q1,Sunday,0.25
5192,01-06-2025 20:00,Garbage,Resolved,11,Marathahalli,30,12.87153229,77.53637688,-0.73,4,199,Broken footpath,Twitter,negative,On-Time,56.21,6,Q2,Sunday,0.066666667
5193,25-09-2025 05:00,Garbage,Open,13,Jayanagar,188,12.90120621,77.47988662,-0.32,8,197,Illegal parking,Call Center,negative,On-Time,37.13,9,Q3,Thursday,0.133333333
5194,20-02-2025 03:00,Garbage,Resolved,20,BTM Layout,167,13.00977563,77.53519512,-0.45,23,129,Graffiti on wall,Email,negative,Heavy Delay,65.62,2,Q1,Thursday,0.383333333
5195,17-04-2025 21:00,Streetlight,In Progress,10,Koramangala,148,12.97418792,77.71007981,-0.44,1,194,Pothole near school,Email,negative,On-Time,34.68,4,Q2,Thursday,0.016666667
5196,13-05-2025 06:00,Garbage,In Progress,13,Malleshwaram,154,12.86752236,77.54215121,-0.34,-4,193,Illegal parking,Twitter,negative,Early,21.78,5,Q2,Tuesday,-0.066666667
5197,09-05-2025 09:00,Graffiti,Resolved,17,Whitefield,49,12.98598793,77.59106661,-0.33,20,115,Noise from bar at night,Call Center,negative,Heavy Delay,54.28,5,Q2,Friday,0.333333333
5198,20-04-2025 14:00,Graffiti,In Progress,1,Yelahanka,69,12.86353567,77.60594251,0.24,4,128,Water leakage on road,Call Center,positive,On-Time,26.81,4,Q2,Sunday,0.066666667
5199,12-05-2025 17:00,Pothole,In Progress,20,Marathahalli,42,12.97793174,77.50348723,0.26,-4,169,Illegal parking,Mobile App,positive,Early,16.98,5,Q2,Monday,-0.066666667
5200,30-06-2025 01:00,Noise,Open,16,HSR Layout,6,13.09124036,77.58253534,0.05,21,177,Streetlight not working,Email,neutral,Heavy Delay,38.86,6,Q2,Monday,0.35
5201,19-09-2025 05:00,Garbage,Open,16,Marathahalli,181,12.92683614,77.70589434,0.72,7,173,Water leakage on road,Call Center,positive,On-Time,59.75,9,Q3,Friday,0.116666667
5202,23-10-2025 19:00,Graffiti,Open,3,HSR Layout,34,13.03087578,77.47415812,0.69,16,187,Graffiti on wall,Twitter,positive,Slight Delay,70.37,10,Q4,Thursday,0.266666667
5203,04-11-2025 08:00,Graffiti,Open,2,Koramangala,122,13.03638801,77.72684589,-0.57,-4,199,Graffiti on wall,Call Center,negative,Early,35.58,11,Q4,Tuesday,-0.066666667
5204,19-06-2025 22:00,Graffiti,Open,6,Basavanagudi,124,12.95121488,77.71133407,0.09,4,123,Noise from bar at night,Mobile App,neutral,On-Time,17.81,6,Q2,Thursday,0.066666667
5205,30-08-2025 17:00,Streetlight,Resolved,11,Koramangala,197,12.99832304,77.70674886,0.57,8,106,Overflowing garbage,Email,positive,On-Time,52.13,8,Q3,Saturday,0.133333333
5206,22-06-2025 23:00,Noise,Resolved,3,Whitefield,10,12.96801152,77.50956283,0.73,11,148,Noise from bar at night,Mobile App,positive,Slight Delay,65.87,6,Q2,Sunday,0.183333333
5207,19-04-2025 08:00,Water Leak,Open,1,BTM Layout,28,12.92084075,77.59529408,-0.49,13,162,Graffiti on wall,Twitter,negative,Slight Delay,54.23,4,Q2,Saturday,0.216666667
5208,15-09-2025 07:00,Graffiti,In Progress,11,Jayanagar,3,13.03868552,77.63484664,-0.01,6,145,Garbage not collected,Call Center,neutral,On-Time,15.77,9,Q3,Monday,0.1
5209,28-01-2025 18:00,Garbage,In Progress,13,HSR Layout,77,13.02570665,77.47998498,0.05,11,147,Broken footpath,Mobile App,neutral,Slight Delay,25.07,1,Q1,Tuesday,0.183333333
5210,12-01-2025 19:00,Graffiti,Resolved,5,BTM Layout,176,13.07513722,77.61705365,0.4,0,124,Noise from bar at night,Twitter,positive,On-Time,30.9,1,Q1,Sunday,0.0
5211,01-09-2025 08:00,Noise,Resolved,18,HSR Layout,111,13.00453154,77.70201296,-0.34,-2,142,Noise from bar at night,Twitter,negative,Early,24.54,9,Q3,Monday,-0.033333333
5212,29-05-2025 13:00,Water Leak,Resolved,15,Jayanagar,194,12.94718004,77.73096618,-0.41,-4,154,Graffiti on wall,Mobile App,negative,Early,25.98,5,Q2,Thursday,-0.066666667
5213,11-07-2025 09:00,Streetlight,In Progress,18,Koramangala,126,13.02850189,77.53349856,0.41,23,133,Graffiti on wall,Twitter,positive,Heavy Delay,63.22,7,Q3,Friday,0.383333333
5214,03-03-2025 01:00,Pothole,Resolved,15,Indiranagar,35,13.00475906,77.5366218,-0.2,9,164,Broken footpath,Call Center,negative,On-Time,31.31,3,Q1,Monday,0.15
5215,13-12-2025 17:00,Garbage,In Progress,20,BTM Layout,180,13.00415355,77.53121919,-0.99,22,127,Water leakage on road,Call Center,negative,Heavy Delay,96.64,12,Q4,Saturday,0.366666667
5216,17-07-2025 06:00,Pothole,Resolved,20,HSR Layout,114,13.06245944,77.49603502,0.88,17,140,Water leakage on road,Call Center,positive,Slight Delay,83.14,7,Q3,Thursday,0.283333333
5217,18-09-2025 17:00,Streetlight,In Progress,20,BTM Layout,62,13.07761713,77.57921413,-0.7,17,128,Pothole near school,Twitter,negative,Slight Delay,72.34,9,Q3,Thursday,0.283333333
5218,03-11-2025 22:00,Noise,Resolved,7,BTM Layout,52,12.89506042,77.68534065,-0.7,18,131,Illegal parking,Twitter,negative,Slight Delay,73.72,11,Q4,Monday,0.3
5219,03-06-2025 00:00,Noise,Resolved,17,HSR Layout,116,12.92851256,77.66362659,0.64,10,168,Broken footpath,Call Center,positive,Slight Delay,59.09,6,Q2,Tuesday,0.166666667
5220,04-11-2025 14:00,Streetlight,In Progress,8,Jayanagar,47,13.01257643,77.72009581,-0.33,6,133,Noise from bar at night,Call Center,negative,On-Time,34.97,11,Q4,Tuesday,0.1
5221,02-10-2025 11:00,Graffiti,Resolved,13,Jayanagar,182,12.98930531,77.55672244,-0.34,22,158,Broken footpath,Email,negative,Heavy Delay,57.64,10,Q4,Thursday,0.366666667
5222,11-02-2025 08:00,Streetlight,Open,16,Yelahanka,156,13.01308154,77.62166578,0.24,1,160,Graffiti on wall,Mobile App,positive,On-Time,22.68,2,Q1,Tuesday,0.016666667
5223,13-10-2025 18:00,Garbage,In Progress,10,Yelahanka,101,12.95825365,77.67996065,-0.88,7,151,Noise from bar at night,Call Center,negative,On-Time,69.35,10,Q4,Monday,0.116666667
5224,30-03-2025 09:00,Water Leak,Resolved,14,Koramangala,23,12.95310975,77.71945199,-0.53,-5,162,Illegal parking,Twitter,negative,Early,31.8,3,Q1,Sunday,-0.083333333
5225,03-04-2025 15:00,Pothole,In Progress,6,Malleshwaram,107,12.87941348,77.71152629,-0.89,13,125,Illegal parking,Mobile App,negative,Slight Delay,78.23,4,Q2,Thursday,0.216666667
5226,08-07-2025 10:00,Pothole,Resolved,20,BTM Layout,35,13.00591206,77.58965528,-0.42,7,176,Broken footpath,Twitter,negative,On-Time,41.75,7,Q3,Tuesday,0.116666667
5227,13-05-2025 20:00,Noise,Open,7,BTM Layout,103,12.89394641,77.72205735,0.74,-5,111,Pothole near school,Twitter,positive,Early,44.4,5,Q2,Tuesday,-0.083333333
5228,15-05-2025 21:00,Graffiti,Resolved,6,Koramangala,119,13.0177554,77.58321673,0.82,-4,121,Illegal parking,Email,positive,Early,50.58,5,Q2,Thursday,-0.066666667
5229,22-06-2025 08:00,Noise,Resolved,17,Whitefield,32,13.09176806,77.72084967,-0.38,-5,172,Graffiti on wall,Call Center,negative,Early,22.8,6,Q2,Sunday,-0.083333333
5230,15-01-2025 07:00,Garbage,Open,8,Koramangala,2,12.91410321,77.68309124,-0.62,6,155,Illegal parking,Email,negative,On-Time,52.37,1,Q1,Wednesday,0.1
5231,16-07-2025 00:00,Streetlight,In Progress,12,Malleshwaram,112,12.88553808,77.51649438,-0.73,19,105,Garbage not collected,Mobile App,negative,Slight Delay,76.9,7,Q3,Wednesday,0.316666667
5232,20-07-2025 23:00,Pothole,Resolved,4,Koramangala,122,12.85604381,77.7289003,-0.21,17,135,Garbage not collected,Twitter,negative,Slight Delay,42.94,7,Q3,Sunday,0.283333333
5233,25-07-2025 00:00,Garbage,Resolved,10,Whitefield,16,12.9447068,77.52273938,0.65,19,173,Graffiti on wall,Twitter,positive,Slight Delay,72.1,7,Q3,Friday,0.316666667
5234,14-05-2025 09:00,Noise,Open,6,Jayanagar,144,12.90365276,77.72252599,0.71,18,158,Water leakage on road,Call Center,positive,Slight Delay,74.32,5,Q2,Wednesday,0.3
5235,16-08-2025 23:00,Noise,In Progress,7,BTM Layout,179,12.97296486,77.63453272,-0.91,4,158,Noise from bar at night,Twitter,negative,On-Time,67.01,8,Q3,Saturday,0.066666667
5236,07-02-2025 00:00,Pothole,In Progress,8,Malleshwaram,195,12.98107651,77.65021283,-0.58,-4,195,Noise from bar at night,Twitter,negative,Early,36.18,2,Q1,Friday,-0.066666667
5237,24-10-2025 23:00,Noise,Open,3,Indiranagar,92,12.93733194,77.48280004,-0.59,-5,167,Pothole near school,Email,negative,Early,35.4,10,Q4,Friday,-0.083333333
5238,05-06-2025 00:00,Graffiti,Open,8,Yelahanka,54,13.03747656,77.46972231,0.66,-1,151,Illegal parking,Call Center,positive,Early,45.12,6,Q2,Thursday,-0.016666667
5239,01-05-2025 03:00,Noise,Resolved,15,Basavanagudi,148,13.07620167,77.74050231,-0.09,17,167,Garbage not collected,Call Center,neutral,Slight Delay,35.74,5,Q2,Thursday,0.283333333
5240,25-06-2025 12:00,Water Leak,Open,1,Koramangala,33,12.90288077,77.55107832,-0.26,-4,176,Graffiti on wall,Call Center,negative,Early,16.98,6,Q2,Wednesday,-0.066666667
5241,18-10-2025 01:00,Streetlight,Open,13,HSR Layout,136,13.05907444,77.70331134,0.91,-2,179,Streetlight not working,Twitter,positive,Early,58.74,10,Q4,Saturday,-0.033333333
5242,11-04-2025 15:00,Noise,Open,18,Jayanagar,152,12.88279697,77.66134264,0.85,17,150,Streetlight not working,Email,positive,Slight Delay,81.34,4,Q2,Friday,0.283333333
5243,06-05-2025 01:00,Water Leak,In Progress,15,BTM Layout,53,12.90717555,77.63124151,-0.12,23,189,Illegal parking,Mobile App,neutral,Heavy Delay,45.82,5,Q2,Tuesday,0.383333333
5244,14-03-2025 10:00,Garbage,Open,7,Basavanagudi,64,12.99035392,77.65556299,-0.74,8,196,Streetlight not working,Twitter,negative,On-Time,62.33,3,Q1,Friday,0.133333333
5245,26-02-2025 20:00,Noise,Resolved,15,HSR Layout,58,12.92664537,77.47681615,-0.66,3,167,Illegal parking,Email,negative,On-Time,50.63,2,Q1,Wednesday,0.05
5246,23-04-2025 20:00,Graffiti,Resolved,3,Whitefield,118,12.8604277,77.57371857,-0.78,0,125,Broken footpath,Mobile App,negative,On-Time,53.7,4,Q2,Wednesday,0.0
5247,08-02-2025 12:00,Garbage,Resolved,14,Koramangala,37,12.92371804,77.63212292,0.36,17,172,Overflowing garbage,Twitter,positive,Slight Delay,51.94,2,Q1,Saturday,0.283333333
5248,07-01-2025 07:00,Noise,Open,20,Yelahanka,12,13.07621755,77.71026889,0.11,18,140,Broken footpath,Twitter,neutral,Slight Delay,38.32,1,Q1,Tuesday,0.3
5249,02-12-2025 04:00,Pothole,In Progress,4,Yelahanka,84,12.89355579,77.6644062,0.11,6,174,Illegal parking,Mobile App,neutral,On-Time,21.77,12,Q4,Tuesday,0.1
5250,08-02-2025 00:00,Water Leak,Open,4,Indiranagar,132,13.04093772,77.52584218,-0.8,6,104,Illegal parking,Twitter,negative,On-Time,63.17,2,Q1,Saturday,0.1
5251,07-04-2025 17:00,Water Leak,Open,3,Basavanagudi,94,13.0305705,77.74547789,0.59,18,152,Pothole near school,Twitter,positive,Slight Delay,67.12,4,Q2,Monday,0.3
5252,21-01-2025 15:00,Pothole,Resolved,5,Yelahanka,159,12.8765562,77.64291098,0.07,23,137,Garbage not collected,Twitter,neutral,Heavy Delay,42.82,1,Q1,Tuesday,0.383333333
5253,31-03-2025 12:00,Streetlight,Open,11,Whitefield,86,12.93236074,77.60039499,-0.82,3,195,Broken footpath,Email,negative,On-Time,60.23,3,Q1,Monday,0.05
5254,24-01-2025 04:00,Graffiti,In Progress,8,Basavanagudi,38,12.89733907,77.68441364,0.49,22,192,Water leakage on road,Email,positive,Heavy Delay,66.64,1,Q1,Friday,0.366666667
5255,06-03-2025 16:00,Water Leak,Resolved,2,Basavanagudi,165,12.85578755,77.63081012,0.96,24,191,Noise from bar at night,Twitter,positive,Heavy Delay,97.6,3,Q1,Thursday,0.4
5256,30-03-2025 08:00,Garbage,In Progress,16,Yelahanka,92,12.89326017,77.66299656,-0.12,9,152,Graffiti on wall,Email,neutral,On-Time,26.51,3,Q1,Sunday,0.15
5257,09-05-2025 13:00,Graffiti,In Progress,10,Basavanagudi,14,12.90039449,77.63513997,-0.77,24,187,Graffiti on wall,Twitter,negative,Heavy Delay,86.2,5,Q2,Friday,0.4
5258,27-05-2025 00:00,Water Leak,In Progress,18,BTM Layout,75,12.89149506,77.50365141,-0.8,4,155,Overflowing garbage,Email,negative,On-Time,60.41,5,Q2,Tuesday,0.066666667
5259,07-01-2025 12:00,Streetlight,Open,7,Indiranagar,128,12.8727743,77.61300682,-0.95,-4,118,Pothole near school,Email,negative,Early,58.38,1,Q1,Tuesday,-0.066666667
5260,09-11-2025 17:00,Garbage,Open,5,Yelahanka,73,12.98157628,77.53493035,0.54,23,164,Streetlight not working,Email,positive,Heavy Delay,71.02,11,Q4,Sunday,0.383333333
5261,26-10-2025 10:00,Graffiti,Open,7,BTM Layout,152,12.93065976,77.62108653,0.39,17,168,Illegal parking,Mobile App,positive,Slight Delay,53.74,10,Q4,Sunday,0.283333333
5262,19-08-2025 03:00,Garbage,Open,6,Indiranagar,10,13.07706234,77.48765106,0.17,12,186,Streetlight not working,Twitter,neutral,Slight Delay,33.65,8,Q3,Tuesday,0.2
5263,11-11-2025 07:00,Pothole,Resolved,1,Jayanagar,38,12.89680337,77.51958973,0.53,1,152,Illegal parking,Mobile App,positive,On-Time,40.08,11,Q4,Tuesday,0.016666667
5264,02-12-2025 15:00,Noise,Open,11,Indiranagar,171,13.00071566,77.69261678,1.0,21,118,Water leakage on road,Email,positive,Heavy Delay,95.86,12,Q4,Tuesday,0.35
5265,13-07-2025 22:00,Pothole,Resolved,13,Marathahalli,105,13.0751551,77.57158116,-0.2,3,165,Garbage not collected,Email,negative,On-Time,23.03,7,Q3,Sunday,0.05
5266,18-09-2025 10:00,Graffiti,In Progress,12,Basavanagudi,165,12.86179741,77.65213547,0.41,14,147,Pothole near school,Twitter,positive,Slight Delay,50.81,9,Q3,Thursday,0.233333333
5267,29-10-2025 22:00,Noise,Resolved,1,Whitefield,170,12.97906937,77.59935455,-0.25,22,165,Streetlight not working,Call Center,negative,Heavy Delay,52.24,10,Q4,Wednesday,0.366666667
5268,07-01-2025 10:00,Pothole,Open,15,Yelahanka,32,12.9626672,77.55220917,-0.3,15,172,Water leakage on road,Twitter,negative,Slight Delay,45.59,1,Q1,Tuesday,0.25
5269,28-11-2025 06:00,Noise,Resolved,1,Jayanagar,14,13.08219465,77.59855258,0.7,15,117,Streetlight not working,Call Center,positive,Slight Delay,69.59,11,Q4,Friday,0.25
5270,11-02-2025 12:00,Water Leak,Open,3,Marathahalli,132,13.01594119,77.69411004,0.15,22,179,Graffiti on wall,Email,neutral,Heavy Delay,46.24,2,Q1,Tuesday,0.366666667
5271,12-07-2025 18:00,Garbage,Open,15,Whitefield,152,12.93729035,77.5344802,-0.76,12,138,Garbage not collected,Mobile App,negative,Slight Delay,69.05,7,Q3,Saturday,0.2
5272,02-05-2025 01:00,Noise,Resolved,9,Koramangala,96,13.0278803,77.57643308,-0.19,23,172,Noise from bar at night,Twitter,neutral,Heavy Delay,50.02,5,Q2,Friday,0.383333333
5273,07-01-2025 09:00,Water Leak,Resolved,14,Whitefield,10,12.99566351,77.51077499,0.59,-3,150,Illegal parking,Call Center,positive,Early,38.16,1,Q1,Tuesday,-0.05
5274,24-11-2025 05:00,Streetlight,In Progress,8,Basavanagudi,118,12.93679247,77.55535669,0.88,7,122,Garbage not collected,Call Center,positive,On-Time,69.35,11,Q4,Monday,0.116666667
5275,28-09-2025 01:00,Pothole,In Progress,4,BTM Layout,107,13.04631217,77.71553291,0.23,4,132,Water leakage on road,Call Center,positive,On-Time,26.21,9,Q3,Sunday,0.066666667
5276,22-08-2025 07:00,Streetlight,In Progress,20,Indiranagar,16,13.01704244,77.68571675,-0.21,11,159,Streetlight not working,Twitter,negative,Slight Delay,34.67,8,Q3,Friday,0.183333333
5277,13-03-2025 12:00,Graffiti,In Progress,20,Koramangala,167,12.85135407,77.56208459,-0.5,-3,158,Streetlight not working,Twitter,negative,Early,32.76,3,Q1,Thursday,-0.05
5278,02-02-2025 18:00,Water Leak,In Progress,6,Indiranagar,96,13.06628365,77.48971838,-0.16,15,197,Noise from bar at night,Call Center,neutral,Slight Delay,37.19,2,Q1,Sunday,0.25
5279,02-07-2025 00:00,Streetlight,Resolved,1,Basavanagudi,18,12.94927297,77.57599101,0.13,3,125,Streetlight not working,Mobile App,neutral,On-Time,18.83,7,Q3,Wednesday,0.05
5280,04-12-2025 08:00,Streetlight,In Progress,18,Yelahanka,153,13.0113619,77.68151672,-0.99,11,116,Noise from bar at night,Call Center,negative,Slight Delay,81.47,12,Q4,Thursday,0.183333333
5281,28-06-2025 00:00,Water Leak,Resolved,6,Jayanagar,7,12.94919208,77.4631403,-0.46,10,152,Garbage not collected,Mobile App,negative,Slight Delay,48.29,6,Q2,Saturday,0.166666667
5282,06-06-2025 23:00,Garbage,In Progress,14,Koramangala,184,13.07034051,77.6736022,-1.0,25,177,Noise from bar at night,Twitter,positive,On-Time,27.3,6,Q2,Friday,0.416666667
5283,07-09-2025 18:00,Noise,Open,11,Yelahanka,126,13.01270886,77.65397298,0.35,22,176,Pothole near school,Twitter,positive,Heavy Delay,58.24,9,Q3,Sunday,0.366666667
5284,28-10-2025 16:00,Graffiti,In Progress,17,Marathahalli,175,12.99484655,77.46939468,0.31,12,185,Streetlight not working,Twitter,positive,Slight Delay,42.05,10,Q4,Tuesday,0.2
5285,23-05-2025 18:00,Graffiti,Open,9,Yelahanka,115,13.09506619,77.64069209,0.9,22,142,Water leakage on road,Email,positive,Heavy Delay,91.24,5,Q2,Friday,0.366666667
5286,07-06-2025 15:00,Pothole,Resolved,7,HSR Layout,111,12.92016013,77.53959675,0.14,0,147,Garbage not collected,Mobile App,neutral,On-Time,15.3,6,Q2,Saturday,0.0
5287,15-08-2025 03:00,Noise,In Progress,14,Koramangala,82,12.86631357,77.5031856,-0.46,20,181,Pothole near school,Email,negative,Heavy Delay,62.08,8,Q3,Friday,0.333333333
5288,20-10-2025 03:00,Pothole,Resolved,17,Yelahanka,131,12.97900261,77.56546459,0.62,0,119,Garbage not collected,Twitter,positive,On-Time,44.1,10,Q4,Monday,0.0
5289,02-12-2025 12:00,Graffiti,In Progress,8,BTM Layout,129,12.95600446,77.51161633,-0.22,11,193,Broken footpath,Call Center,negative,Slight Delay,35.27,12,Q4,Tuesday,0.183333333
5290,04-06-2025 05:00,Noise,Resolved,16,BTM Layout,33,12.96357251,77.69736676,-0.52,15,134,Noise from bar at night,Call Center,negative,Slight Delay,58.79,6,Q2,Wednesday,0.25
